gi,gj,lat,lon,n_species,score_raw,conservation_norm
177,-434,44.375,-108.375,0,0.00,0.00000
177,-433,44.375,-108.125,0,0.00,0.00000
177,-432,44.375,-107.875,0,0.00,0.00000
177,-431,44.375,-107.625,0,0.00,0.00000
177,-430,44.375,-107.375,0,0.00,0.00000
177,-429,44.375,-107.125,0,0.00,0.00000
177,-428,44.375,-106.875,0,0.00,0.00000
177,-427,44.375,-106.625,0,0.00,0.00000
177,-426,44.375,-106.375,0,0.00,0.00000
177,-425,44.375,-106.125,0,0.00,0.00000
177,-424,44.375,-105.875,0,0.00,0.00000
177,-423,44.375,-105.625,0,0.00,0.00000
177,-422,44.375,-105.375,0,0.00,0.00000
177,-421,44.375,-105.125,0,0.00,0.00000
177,-420,44.375,-104.875,0,0.00,0.00000
177,-419,44.375,-104.625,0,0.00,0.00000
177,-418,44.375,-104.375,0,0.00,0.00000
177,-417,44.375,-104.125,0,0.00,0.00000
177,-416,44.375,-103.875,0,0.00,0.00000
177,-415,44.375,-103.625,0,0.00,0.00000
177,-414,44.375,-103.375,0,0.00,0.00000
177,-413,44.375,-103.125,0,0.00,0.00000
177,-412,44.375,-102.875,0,0.00,0.00000
177,-411,44.375,-102.625,0,0.00,0.00000
177,-410,44.375,-102.375,0,0.00,0.00000
177,-409,44.375,-102.125,0,0.00,0.00000
177,-408,44.375,-101.875,0,0.00,0.00000
177,-407,44.375,-101.625,0,0.00,0.00000
177,-406,44.375,-101.375,0,0.00,0.00000
177,-405,44.375,-101.125,0,0.00,0.00000
177,-404,44.375,-100.875,0,0.00,0.00000
177,-403,44.375,-100.625,0,0.00,0.00000
177,-402,44.375,-100.375,0,0.00,0.00000
177,-401,44.375,-100.125,0,0.00,0.00000
177,-400,44.375,-99.875,0,0.00,0.00000
177,-399,44.375,-99.625,0,0.00,0.00000
177,-398,44.375,-99.375,0,0.00,0.00000
177,-397,44.375,-99.125,0,0.00,0.00000
177,-396,44.375,-98.875,0,0.00,0.00000
177,-395,44.375,-98.625,0,0.00,0.00000
177,-394,44.375,-98.375,0,0.00,0.00000
177,-393,44.375,-98.125,0,0.00,0.00000
177,-392,44.375,-97.875,0,0.00,0.00000
177,-391,44.375,-97.625,0,0.00,0.00000
177,-390,44.375,-97.375,0,0.00,0.00000
177,-389,44.375,-97.125,0,0.00,0.00000
177,-388,44.375,-96.875,0,0.00,0.00000
177,-387,44.375,-96.625,0,0.00,0.00000
177,-386,44.375,-96.375,0,0.00,0.00000
177,-385,44.375,-96.125,0,0.00,0.00000
177,-384,44.375,-95.875,0,0.00,0.00000
177,-383,44.375,-95.625,0,0.00,0.00000
177,-382,44.375,-95.375,0,0.00,0.00000
177,-381,44.375,-95.125,0,0.00,0.00000
177,-380,44.375,-94.875,0,0.00,0.00000
177,-379,44.375,-94.625,0,0.00,0.00000
177,-378,44.375,-94.375,0,0.00,0.00000
177,-377,44.375,-94.125,0,0.00,0.00000
177,-376,44.375,-93.875,0,0.00,0.00000
177,-375,44.375,-93.625,0,0.00,0.00000
177,-374,44.375,-93.375,0,0.00,0.00000
177,-373,44.375,-93.125,0,0.00,0.00000
177,-372,44.375,-92.875,0,0.00,0.00000
177,-371,44.375,-92.625,0,0.00,0.00000
177,-370,44.375,-92.375,0,0.00,0.00000
177,-369,44.375,-92.125,0,0.00,0.00000
177,-368,44.375,-91.875,0,0.00,0.00000
177,-367,44.375,-91.625,0,0.00,0.00000
177,-366,44.375,-91.375,0,0.00,0.00000
177,-365,44.375,-91.125,0,0.00,0.00000
177,-364,44.375,-90.875,0,0.00,0.00000
177,-363,44.375,-90.625,0,0.00,0.00000
177,-362,44.375,-90.375,0,0.00,0.00000
177,-361,44.375,-90.125,0,0.00,0.00000
177,-360,44.375,-89.875,0,0.00,0.00000
177,-359,44.375,-89.625,0,0.00,0.00000
177,-358,44.375,-89.375,0,0.00,0.00000
177,-357,44.375,-89.125,0,0.00,0.00000
177,-356,44.375,-88.875,0,0.00,0.00000
177,-355,44.375,-88.625,0,0.00,0.00000
177,-354,44.375,-88.375,0,0.00,0.00000
177,-353,44.375,-88.125,0,0.00,0.00000
177,-352,44.375,-87.875,0,0.00,0.00000
177,-351,44.375,-87.625,0,0.00,0.00000
177,-350,44.375,-87.375,0,0.00,0.00000
177,-346,44.375,-86.375,0,0.00,0.00000
177,-345,44.375,-86.125,0,0.00,0.00000
177,-344,44.375,-85.875,0,0.00,0.00000
177,-343,44.375,-85.625,0,0.00,0.00000
177,-342,44.375,-85.375,0,0.00,0.00000
177,-341,44.375,-85.125,0,0.00,0.00000
177,-340,44.375,-84.875,0,0.00,0.00000
177,-339,44.375,-84.625,0,0.00,0.00000
177,-338,44.375,-84.375,0,0.00,0.00000
177,-337,44.375,-84.125,0,0.00,0.00000
177,-336,44.375,-83.875,0,0.00,0.00000
177,-335,44.375,-83.625,0,0.00,0.00000
177,-334,44.375,-83.375,0,0.00,0.00000
177,-327,44.375,-81.625,13,28.00,0.21053
177,-326,44.375,-81.375,16,29.00,0.21805
177,-325,44.375,-81.125,3,9.00,0.06767
177,-324,44.375,-80.875,4,7.00,0.05263
177,-323,44.375,-80.625,9,18.00,0.13534
177,-322,44.375,-80.375,8,17.00,0.12782
177,-321,44.375,-80.125,15,31.00,0.23308
177,-320,44.375,-79.875,18,39.00,0.29323
177,-319,44.375,-79.625,17,35.00,0.26316
177,-318,44.375,-79.375,9,20.00,0.15038
177,-317,44.375,-79.125,10,21.00,0.15789
177,-316,44.375,-78.875,12,23.00,0.17293
177,-315,44.375,-78.625,18,31.00,0.23308
177,-314,44.375,-78.375,33,61.00,0.45865
177,-313,44.375,-78.125,20,38.00,0.28571
177,-312,44.375,-77.875,12,27.00,0.20301
177,-311,44.375,-77.625,12,24.00,0.18045
177,-310,44.375,-77.375,16,29.00,0.21805
177,-309,44.375,-77.125,14,28.00,0.21053
177,-308,44.375,-76.875,17,36.00,0.27068
177,-307,44.375,-76.625,21,43.00,0.32331
177,-306,44.375,-76.375,24,45.00,0.33835
177,-305,44.375,-76.125,27,47.00,0.35338
177,-304,44.375,-75.875,13,27.00,0.20301
177,-303,44.375,-75.625,0,0.00,0.00000
177,-302,44.375,-75.375,0,0.00,0.00000
177,-301,44.375,-75.125,0,0.00,0.00000
177,-300,44.375,-74.875,0,0.00,0.00000
177,-299,44.375,-74.625,0,0.00,0.00000
177,-298,44.375,-74.375,0,0.00,0.00000
177,-297,44.375,-74.125,0,0.00,0.00000
177,-296,44.375,-73.875,0,0.00,0.00000
177,-295,44.375,-73.625,0,0.00,0.00000
177,-294,44.375,-73.375,0,0.00,0.00000
177,-293,44.375,-73.125,0,0.00,0.00000
177,-292,44.375,-72.875,0,0.00,0.00000
177,-291,44.375,-72.625,0,0.00,0.00000
177,-290,44.375,-72.375,0,0.00,0.00000
177,-289,44.375,-72.125,0,0.00,0.00000
177,-288,44.375,-71.875,0,0.00,0.00000
177,-287,44.375,-71.625,0,0.00,0.00000
177,-286,44.375,-71.375,0,0.00,0.00000
177,-285,44.375,-71.125,0,0.00,0.00000
177,-284,44.375,-70.875,0,0.00,0.00000
177,-283,44.375,-70.625,0,0.00,0.00000
177,-282,44.375,-70.375,0,0.00,0.00000
177,-281,44.375,-70.125,0,0.00,0.00000
177,-280,44.375,-69.875,0,0.00,0.00000
177,-279,44.375,-69.625,0,0.00,0.00000
177,-278,44.375,-69.375,0,0.00,0.00000
177,-277,44.375,-69.125,0,0.00,0.00000
177,-275,44.375,-68.625,0,0.00,0.00000
177,-274,44.375,-68.375,0,0.00,0.00000
177,-264,44.375,-65.875,1,2.00,0.01504
177,-263,44.375,-65.625,0,0.00,0.00000
177,-262,44.375,-65.375,7,12.00,0.09023
177,-261,44.375,-65.125,13,24.00,0.18045
177,-260,44.375,-64.875,8,11.00,0.08271
177,-259,44.375,-64.625,14,28.00,0.21053
177,-258,44.375,-64.375,8,14.00,0.10526
178,-496,44.625,-123.875,0,0.00,0.00000
178,-495,44.625,-123.625,0,0.00,0.00000
178,-494,44.625,-123.375,0,0.00,0.00000
178,-493,44.625,-123.125,0,0.00,0.00000
178,-492,44.625,-122.875,0,0.00,0.00000
178,-491,44.625,-122.625,0,0.00,0.00000
178,-490,44.625,-122.375,0,0.00,0.00000
178,-489,44.625,-122.125,0,0.00,0.00000
178,-488,44.625,-121.875,0,0.00,0.00000
178,-487,44.625,-121.625,0,0.00,0.00000
178,-486,44.625,-121.375,0,0.00,0.00000
178,-485,44.625,-121.125,0,0.00,0.00000
178,-484,44.625,-120.875,0,0.00,0.00000
178,-483,44.625,-120.625,0,0.00,0.00000
178,-482,44.625,-120.375,0,0.00,0.00000
178,-481,44.625,-120.125,0,0.00,0.00000
178,-480,44.625,-119.875,0,0.00,0.00000
178,-479,44.625,-119.625,0,0.00,0.00000
178,-478,44.625,-119.375,0,0.00,0.00000
178,-477,44.625,-119.125,0,0.00,0.00000
178,-476,44.625,-118.875,0,0.00,0.00000
178,-475,44.625,-118.625,0,0.00,0.00000
178,-474,44.625,-118.375,0,0.00,0.00000
178,-473,44.625,-118.125,0,0.00,0.00000
178,-472,44.625,-117.875,0,0.00,0.00000
178,-471,44.625,-117.625,0,0.00,0.00000
178,-470,44.625,-117.375,0,0.00,0.00000
178,-469,44.625,-117.125,0,0.00,0.00000
178,-468,44.625,-116.875,0,0.00,0.00000
178,-467,44.625,-116.625,0,0.00,0.00000
178,-466,44.625,-116.375,0,0.00,0.00000
178,-465,44.625,-116.125,0,0.00,0.00000
178,-464,44.625,-115.875,0,0.00,0.00000
178,-463,44.625,-115.625,0,0.00,0.00000
178,-462,44.625,-115.375,0,0.00,0.00000
178,-461,44.625,-115.125,0,0.00,0.00000
178,-460,44.625,-114.875,0,0.00,0.00000
178,-459,44.625,-114.625,0,0.00,0.00000
178,-458,44.625,-114.375,0,0.00,0.00000
178,-457,44.625,-114.125,0,0.00,0.00000
178,-456,44.625,-113.875,0,0.00,0.00000
178,-455,44.625,-113.625,0,0.00,0.00000
178,-454,44.625,-113.375,0,0.00,0.00000
178,-453,44.625,-113.125,0,0.00,0.00000
178,-452,44.625,-112.875,0,0.00,0.00000
178,-451,44.625,-112.625,0,0.00,0.00000
178,-450,44.625,-112.375,0,0.00,0.00000
178,-449,44.625,-112.125,0,0.00,0.00000
178,-448,44.625,-111.875,0,0.00,0.00000
178,-447,44.625,-111.625,0,0.00,0.00000
178,-446,44.625,-111.375,0,0.00,0.00000
178,-445,44.625,-111.125,0,0.00,0.00000
178,-444,44.625,-110.875,0,0.00,0.00000
178,-443,44.625,-110.625,0,0.00,0.00000
178,-442,44.625,-110.375,0,0.00,0.00000
178,-441,44.625,-110.125,0,0.00,0.00000
178,-440,44.625,-109.875,0,0.00,0.00000
178,-439,44.625,-109.625,0,0.00,0.00000
178,-438,44.625,-109.375,0,0.00,0.00000
178,-437,44.625,-109.125,0,0.00,0.00000
178,-436,44.625,-108.875,0,0.00,0.00000
178,-435,44.625,-108.625,0,0.00,0.00000
178,-434,44.625,-108.375,0,0.00,0.00000
178,-433,44.625,-108.125,0,0.00,0.00000
178,-432,44.625,-107.875,0,0.00,0.00000
178,-431,44.625,-107.625,0,0.00,0.00000
178,-430,44.625,-107.375,0,0.00,0.00000
178,-429,44.625,-107.125,0,0.00,0.00000
178,-428,44.625,-106.875,0,0.00,0.00000
178,-427,44.625,-106.625,0,0.00,0.00000
178,-426,44.625,-106.375,0,0.00,0.00000
178,-425,44.625,-106.125,0,0.00,0.00000
178,-424,44.625,-105.875,0,0.00,0.00000
178,-423,44.625,-105.625,0,0.00,0.00000
178,-422,44.625,-105.375,0,0.00,0.00000
178,-421,44.625,-105.125,0,0.00,0.00000
178,-420,44.625,-104.875,0,0.00,0.00000
178,-419,44.625,-104.625,0,0.00,0.00000
178,-418,44.625,-104.375,0,0.00,0.00000
178,-417,44.625,-104.125,0,0.00,0.00000
178,-416,44.625,-103.875,0,0.00,0.00000
178,-415,44.625,-103.625,0,0.00,0.00000
178,-414,44.625,-103.375,0,0.00,0.00000
178,-413,44.625,-103.125,0,0.00,0.00000
178,-412,44.625,-102.875,0,0.00,0.00000
178,-411,44.625,-102.625,0,0.00,0.00000
178,-410,44.625,-102.375,0,0.00,0.00000
178,-409,44.625,-102.125,0,0.00,0.00000
178,-408,44.625,-101.875,0,0.00,0.00000
178,-407,44.625,-101.625,0,0.00,0.00000
178,-406,44.625,-101.375,0,0.00,0.00000
178,-405,44.625,-101.125,0,0.00,0.00000
178,-404,44.625,-100.875,0,0.00,0.00000
178,-403,44.625,-100.625,0,0.00,0.00000
178,-402,44.625,-100.375,0,0.00,0.00000
178,-401,44.625,-100.125,0,0.00,0.00000
178,-400,44.625,-99.875,0,0.00,0.00000
178,-399,44.625,-99.625,0,0.00,0.00000
178,-398,44.625,-99.375,0,0.00,0.00000
178,-397,44.625,-99.125,0,0.00,0.00000
178,-396,44.625,-98.875,0,0.00,0.00000
178,-395,44.625,-98.625,0,0.00,0.00000
178,-394,44.625,-98.375,0,0.00,0.00000
178,-393,44.625,-98.125,0,0.00,0.00000
178,-392,44.625,-97.875,0,0.00,0.00000
178,-391,44.625,-97.625,0,0.00,0.00000
178,-390,44.625,-97.375,0,0.00,0.00000
178,-389,44.625,-97.125,0,0.00,0.00000
178,-388,44.625,-96.875,0,0.00,0.00000
178,-387,44.625,-96.625,0,0.00,0.00000
178,-386,44.625,-96.375,0,0.00,0.00000
178,-385,44.625,-96.125,0,0.00,0.00000
178,-384,44.625,-95.875,0,0.00,0.00000
178,-383,44.625,-95.625,0,0.00,0.00000
178,-382,44.625,-95.375,0,0.00,0.00000
178,-381,44.625,-95.125,0,0.00,0.00000
178,-380,44.625,-94.875,0,0.00,0.00000
178,-379,44.625,-94.625,0,0.00,0.00000
178,-378,44.625,-94.375,0,0.00,0.00000
178,-377,44.625,-94.125,0,0.00,0.00000
178,-376,44.625,-93.875,0,0.00,0.00000
178,-375,44.625,-93.625,0,0.00,0.00000
178,-374,44.625,-93.375,0,0.00,0.00000
178,-373,44.625,-93.125,0,0.00,0.00000
178,-372,44.625,-92.875,0,0.00,0.00000
178,-371,44.625,-92.625,0,0.00,0.00000
178,-370,44.625,-92.375,0,0.00,0.00000
178,-369,44.625,-92.125,0,0.00,0.00000
178,-368,44.625,-91.875,0,0.00,0.00000
178,-367,44.625,-91.625,0,0.00,0.00000
178,-366,44.625,-91.375,0,0.00,0.00000
178,-365,44.625,-91.125,0,0.00,0.00000
178,-364,44.625,-90.875,0,0.00,0.00000
178,-363,44.625,-90.625,0,0.00,0.00000
178,-362,44.625,-90.375,0,0.00,0.00000
178,-361,44.625,-90.125,0,0.00,0.00000
178,-360,44.625,-89.875,0,0.00,0.00000
178,-359,44.625,-89.625,0,0.00,0.00000
178,-358,44.625,-89.375,0,0.00,0.00000
178,-357,44.625,-89.125,0,0.00,0.00000
178,-356,44.625,-88.875,0,0.00,0.00000
178,-355,44.625,-88.625,0,0.00,0.00000
178,-354,44.625,-88.375,0,0.00,0.00000
178,-353,44.625,-88.125,0,0.00,0.00000
178,-352,44.625,-87.875,0,0.00,0.00000
178,-351,44.625,-87.625,0,0.00,0.00000
178,-350,44.625,-87.375,0,0.00,0.00000
178,-345,44.625,-86.125,0,0.00,0.00000
178,-344,44.625,-85.875,0,0.00,0.00000
178,-343,44.625,-85.625,0,0.00,0.00000
178,-342,44.625,-85.375,0,0.00,0.00000
178,-341,44.625,-85.125,0,0.00,0.00000
178,-340,44.625,-84.875,0,0.00,0.00000
178,-339,44.625,-84.625,0,0.00,0.00000
178,-338,44.625,-84.375,0,0.00,0.00000
178,-337,44.625,-84.125,0,0.00,0.00000
178,-336,44.625,-83.875,0,0.00,0.00000
178,-335,44.625,-83.625,0,0.00,0.00000
178,-334,44.625,-83.375,0,0.00,0.00000
178,-326,44.625,-81.375,15,32.00,0.24060
178,-325,44.625,-81.125,14,23.00,0.17293
178,-324,44.625,-80.875,13,26.00,0.19549
178,-323,44.625,-80.625,8,18.00,0.13534
178,-322,44.625,-80.375,8,16.00,0.12030
178,-321,44.625,-80.125,14,31.00,0.23308
178,-320,44.625,-79.875,23,41.00,0.30827
178,-319,44.625,-79.625,19,32.00,0.24060
178,-318,44.625,-79.375,13,25.00,0.18797
178,-317,44.625,-79.125,19,38.00,0.28571
178,-316,44.625,-78.875,18,38.00,0.28571
178,-315,44.625,-78.625,8,17.00,0.12782
178,-314,44.625,-78.375,19,36.00,0.27068
178,-313,44.625,-78.125,19,35.00,0.26316
178,-312,44.625,-77.875,11,22.00,0.16541
178,-311,44.625,-77.625,6,11.00,0.08271
178,-310,44.625,-77.375,7,14.00,0.10526
178,-309,44.625,-77.125,11,26.00,0.19549
178,-308,44.625,-76.875,13,28.00,0.21053
178,-307,44.625,-76.625,23,45.00,0.33835
178,-306,44.625,-76.375,23,46.00,0.34586
178,-305,44.625,-76.125,20,38.00,0.28571
178,-304,44.625,-75.875,9,18.00,0.13534
178,-303,44.625,-75.625,8,16.00,0.12030
178,-302,44.625,-75.375,0,0.00,0.00000
178,-301,44.625,-75.125,0,0.00,0.00000
178,-300,44.625,-74.875,0,0.00,0.00000
178,-299,44.625,-74.625,0,0.00,0.00000
178,-298,44.625,-74.375,0,0.00,0.00000
178,-297,44.625,-74.125,0,0.00,0.00000
178,-296,44.625,-73.875,0,0.00,0.00000
178,-295,44.625,-73.625,0,0.00,0.00000
178,-294,44.625,-73.375,0,0.00,0.00000
178,-293,44.625,-73.125,0,0.00,0.00000
178,-292,44.625,-72.875,0,0.00,0.00000
178,-291,44.625,-72.625,0,0.00,0.00000
178,-290,44.625,-72.375,0,0.00,0.00000
178,-289,44.625,-72.125,0,0.00,0.00000
178,-288,44.625,-71.875,0,0.00,0.00000
178,-287,44.625,-71.625,0,0.00,0.00000
178,-286,44.625,-71.375,0,0.00,0.00000
178,-285,44.625,-71.125,0,0.00,0.00000
178,-284,44.625,-70.875,0,0.00,0.00000
178,-283,44.625,-70.625,0,0.00,0.00000
178,-282,44.625,-70.375,0,0.00,0.00000
178,-281,44.625,-70.125,0,0.00,0.00000
178,-280,44.625,-69.875,0,0.00,0.00000
178,-279,44.625,-69.625,0,0.00,0.00000
178,-278,44.625,-69.375,0,0.00,0.00000
178,-277,44.625,-69.125,0,0.00,0.00000
178,-276,44.625,-68.875,0,0.00,0.00000
178,-275,44.625,-68.625,0,0.00,0.00000
178,-274,44.625,-68.375,0,0.00,0.00000
178,-273,44.625,-68.125,0,0.00,0.00000
178,-272,44.625,-67.875,0,0.00,0.00000
178,-271,44.625,-67.625,0,0.00,0.00000
178,-263,44.625,-65.625,6,15.00,0.11278
178,-262,44.625,-65.375,8,13.00,0.09774
178,-261,44.625,-65.125,4,7.00,0.05263
178,-260,44.625,-64.875,2,3.00,0.02256
178,-259,44.625,-64.625,5,8.00,0.06015
178,-258,44.625,-64.375,2,4.00,0.03008
178,-257,44.625,-64.125,5,9.00,0.06767
178,-256,44.625,-63.875,7,15.00,0.11278
178,-255,44.625,-63.625,17,34.00,0.25564
179,-496,44.875,-123.875,0,0.00,0.00000
179,-495,44.875,-123.625,0,0.00,0.00000
179,-494,44.875,-123.375,0,0.00,0.00000
179,-493,44.875,-123.125,0,0.00,0.00000
179,-492,44.875,-122.875,0,0.00,0.00000
179,-491,44.875,-122.625,0,0.00,0.00000
179,-490,44.875,-122.375,0,0.00,0.00000
179,-489,44.875,-122.125,0,0.00,0.00000
179,-488,44.875,-121.875,0,0.00,0.00000
179,-487,44.875,-121.625,0,0.00,0.00000
179,-486,44.875,-121.375,0,0.00,0.00000
179,-485,44.875,-121.125,0,0.00,0.00000
179,-484,44.875,-120.875,0,0.00,0.00000
179,-483,44.875,-120.625,0,0.00,0.00000
179,-482,44.875,-120.375,0,0.00,0.00000
179,-481,44.875,-120.125,0,0.00,0.00000
179,-480,44.875,-119.875,0,0.00,0.00000
179,-479,44.875,-119.625,0,0.00,0.00000
179,-478,44.875,-119.375,0,0.00,0.00000
179,-477,44.875,-119.125,0,0.00,0.00000
179,-476,44.875,-118.875,0,0.00,0.00000
179,-475,44.875,-118.625,0,0.00,0.00000
179,-474,44.875,-118.375,0,0.00,0.00000
179,-473,44.875,-118.125,0,0.00,0.00000
179,-472,44.875,-117.875,0,0.00,0.00000
179,-471,44.875,-117.625,0,0.00,0.00000
179,-470,44.875,-117.375,0,0.00,0.00000
179,-469,44.875,-117.125,0,0.00,0.00000
179,-468,44.875,-116.875,0,0.00,0.00000
179,-467,44.875,-116.625,0,0.00,0.00000
179,-466,44.875,-116.375,0,0.00,0.00000
179,-465,44.875,-116.125,0,0.00,0.00000
179,-464,44.875,-115.875,0,0.00,0.00000
179,-463,44.875,-115.625,0,0.00,0.00000
179,-462,44.875,-115.375,0,0.00,0.00000
179,-461,44.875,-115.125,0,0.00,0.00000
179,-460,44.875,-114.875,0,0.00,0.00000
179,-459,44.875,-114.625,0,0.00,0.00000
179,-458,44.875,-114.375,0,0.00,0.00000
179,-457,44.875,-114.125,0,0.00,0.00000
179,-456,44.875,-113.875,0,0.00,0.00000
179,-455,44.875,-113.625,0,0.00,0.00000
179,-454,44.875,-113.375,0,0.00,0.00000
179,-453,44.875,-113.125,0,0.00,0.00000
179,-452,44.875,-112.875,0,0.00,0.00000
179,-451,44.875,-112.625,0,0.00,0.00000
179,-450,44.875,-112.375,0,0.00,0.00000
179,-449,44.875,-112.125,0,0.00,0.00000
179,-448,44.875,-111.875,0,0.00,0.00000
179,-447,44.875,-111.625,0,0.00,0.00000
179,-446,44.875,-111.375,0,0.00,0.00000
179,-445,44.875,-111.125,0,0.00,0.00000
179,-444,44.875,-110.875,0,0.00,0.00000
179,-443,44.875,-110.625,0,0.00,0.00000
179,-442,44.875,-110.375,0,0.00,0.00000
179,-441,44.875,-110.125,0,0.00,0.00000
179,-440,44.875,-109.875,0,0.00,0.00000
179,-439,44.875,-109.625,0,0.00,0.00000
179,-438,44.875,-109.375,0,0.00,0.00000
179,-437,44.875,-109.125,0,0.00,0.00000
179,-436,44.875,-108.875,0,0.00,0.00000
179,-435,44.875,-108.625,0,0.00,0.00000
179,-434,44.875,-108.375,0,0.00,0.00000
179,-433,44.875,-108.125,0,0.00,0.00000
179,-432,44.875,-107.875,0,0.00,0.00000
179,-431,44.875,-107.625,0,0.00,0.00000
179,-430,44.875,-107.375,0,0.00,0.00000
179,-429,44.875,-107.125,0,0.00,0.00000
179,-428,44.875,-106.875,0,0.00,0.00000
179,-427,44.875,-106.625,0,0.00,0.00000
179,-426,44.875,-106.375,0,0.00,0.00000
179,-425,44.875,-106.125,0,0.00,0.00000
179,-424,44.875,-105.875,0,0.00,0.00000
179,-423,44.875,-105.625,0,0.00,0.00000
179,-422,44.875,-105.375,0,0.00,0.00000
179,-421,44.875,-105.125,0,0.00,0.00000
179,-420,44.875,-104.875,0,0.00,0.00000
179,-419,44.875,-104.625,0,0.00,0.00000
179,-418,44.875,-104.375,0,0.00,0.00000
179,-417,44.875,-104.125,0,0.00,0.00000
179,-416,44.875,-103.875,0,0.00,0.00000
179,-415,44.875,-103.625,0,0.00,0.00000
179,-414,44.875,-103.375,0,0.00,0.00000
179,-413,44.875,-103.125,0,0.00,0.00000
179,-412,44.875,-102.875,0,0.00,0.00000
179,-411,44.875,-102.625,0,0.00,0.00000
179,-410,44.875,-102.375,0,0.00,0.00000
179,-409,44.875,-102.125,0,0.00,0.00000
179,-408,44.875,-101.875,0,0.00,0.00000
179,-407,44.875,-101.625,0,0.00,0.00000
179,-406,44.875,-101.375,0,0.00,0.00000
179,-405,44.875,-101.125,0,0.00,0.00000
179,-404,44.875,-100.875,0,0.00,0.00000
179,-403,44.875,-100.625,0,0.00,0.00000
179,-402,44.875,-100.375,0,0.00,0.00000
179,-401,44.875,-100.125,0,0.00,0.00000
179,-400,44.875,-99.875,0,0.00,0.00000
179,-399,44.875,-99.625,0,0.00,0.00000
179,-398,44.875,-99.375,0,0.00,0.00000
179,-397,44.875,-99.125,0,0.00,0.00000
179,-396,44.875,-98.875,0,0.00,0.00000
179,-395,44.875,-98.625,0,0.00,0.00000
179,-394,44.875,-98.375,0,0.00,0.00000
179,-393,44.875,-98.125,0,0.00,0.00000
179,-392,44.875,-97.875,0,0.00,0.00000
179,-391,44.875,-97.625,0,0.00,0.00000
179,-390,44.875,-97.375,0,0.00,0.00000
179,-389,44.875,-97.125,0,0.00,0.00000
179,-388,44.875,-96.875,0,0.00,0.00000
179,-387,44.875,-96.625,0,0.00,0.00000
179,-386,44.875,-96.375,0,0.00,0.00000
179,-385,44.875,-96.125,0,0.00,0.00000
179,-384,44.875,-95.875,0,0.00,0.00000
179,-383,44.875,-95.625,0,0.00,0.00000
179,-382,44.875,-95.375,0,0.00,0.00000
179,-381,44.875,-95.125,0,0.00,0.00000
179,-380,44.875,-94.875,0,0.00,0.00000
179,-379,44.875,-94.625,0,0.00,0.00000
179,-378,44.875,-94.375,0,0.00,0.00000
179,-377,44.875,-94.125,0,0.00,0.00000
179,-376,44.875,-93.875,0,0.00,0.00000
179,-375,44.875,-93.625,0,0.00,0.00000
179,-374,44.875,-93.375,0,0.00,0.00000
179,-373,44.875,-93.125,0,0.00,0.00000
179,-372,44.875,-92.875,0,0.00,0.00000
179,-371,44.875,-92.625,0,0.00,0.00000
179,-370,44.875,-92.375,0,0.00,0.00000
179,-369,44.875,-92.125,0,0.00,0.00000
179,-368,44.875,-91.875,0,0.00,0.00000
179,-367,44.875,-91.625,0,0.00,0.00000
179,-366,44.875,-91.375,0,0.00,0.00000
179,-365,44.875,-91.125,0,0.00,0.00000
179,-364,44.875,-90.875,0,0.00,0.00000
179,-363,44.875,-90.625,0,0.00,0.00000
179,-362,44.875,-90.375,0,0.00,0.00000
179,-361,44.875,-90.125,0,0.00,0.00000
179,-360,44.875,-89.875,0,0.00,0.00000
179,-359,44.875,-89.625,0,0.00,0.00000
179,-358,44.875,-89.375,0,0.00,0.00000
179,-357,44.875,-89.125,0,0.00,0.00000
179,-356,44.875,-88.875,0,0.00,0.00000
179,-355,44.875,-88.625,0,0.00,0.00000
179,-354,44.875,-88.375,0,0.00,0.00000
179,-353,44.875,-88.125,0,0.00,0.00000
179,-352,44.875,-87.875,0,0.00,0.00000
179,-351,44.875,-87.625,0,0.00,0.00000
179,-350,44.875,-87.375,0,0.00,0.00000
179,-349,44.875,-87.125,0,0.00,0.00000
179,-345,44.875,-86.125,0,0.00,0.00000
179,-344,44.875,-85.875,0,0.00,0.00000
179,-343,44.875,-85.625,0,0.00,0.00000
179,-342,44.875,-85.375,0,0.00,0.00000
179,-341,44.875,-85.125,0,0.00,0.00000
179,-340,44.875,-84.875,0,0.00,0.00000
179,-339,44.875,-84.625,0,0.00,0.00000
179,-338,44.875,-84.375,0,0.00,0.00000
179,-337,44.875,-84.125,0,0.00,0.00000
179,-336,44.875,-83.875,0,0.00,0.00000
179,-335,44.875,-83.625,0,0.00,0.00000
179,-334,44.875,-83.375,0,0.00,0.00000
179,-326,44.875,-81.375,6,9.00,0.06767
179,-325,44.875,-81.125,23,49.00,0.36842
179,-324,44.875,-80.875,3,3.00,0.02256
179,-321,44.875,-80.125,8,18.00,0.13534
179,-320,44.875,-79.875,25,49.00,0.36842
179,-319,44.875,-79.625,19,34.00,0.25564
179,-318,44.875,-79.375,14,28.00,0.21053
179,-317,44.875,-79.125,8,16.00,0.12030
179,-316,44.875,-78.875,5,10.00,0.07519
179,-315,44.875,-78.625,15,30.00,0.22556
179,-314,44.875,-78.375,7,14.00,0.10526
179,-313,44.875,-78.125,10,19.00,0.14286
179,-312,44.875,-77.875,8,17.00,0.12782
179,-311,44.875,-77.625,3,7.00,0.05263
179,-310,44.875,-77.375,1,3.00,0.02256
179,-309,44.875,-77.125,10,21.00,0.15789
